step,roll,pitch,yaw,position_n,position_e,position_d,velocity_u,Va,gear_deploy,throttle,elevator
2230,-0.0604659,-0.351286,-0.11425,409.891,2.72626,-59.781,18.9947,19.0255,0.720016,0.000557004,-0.147275
2231,-0.0575868,-0.350529,-0.114403,410.068,2.71059,-59.7136,19.0183,19.0488,0.712852,0.000529839,-0.147856
2232,-0.0547548,-0.349771,-0.114533,410.246,2.69473,-59.6463,19.0419,19.0721,0.705759,0.000503998,-0.146417
2233,-0.0519701,-0.349012,-0.114639,410.424,2.67872,-59.579,19.0655,19.0955,0.698736,0.000479418,-0.146822
2234,-0.0492315,-0.348253,-0.114723,410.602,2.66254,-59.5117,19.0892,19.1189,0.691784,0.000456037,-0.145235
2235,-0.0465386,-0.347494,-0.114786,410.78,2.6462,-59.4445,19.1128,19.1423,0.6849,0.000433795,-0.145657
2236,-0.0438915,-0.346736,-0.11483,410.959,2.62971,-59.3774,19.1365,19.1657,0.678085,0.000412639,-0.144174
2237,-0.0412892,-0.345977,-0.114855,411.138,2.61306,-59.3103,19.1601,19.1892,0.671338,0.000392514,-0.144556
2238,-0.038731,-0.345221,-0.114862,411.317,2.59628,-59.2432,19.1838,19.2126,0.664658,0.000373371,-0.142942
2239,-0.0362173,-0.344465,-0.114853,411.496,2.57935,-59.1762,19.2075,19.2361,0.658045,0.000355162,-0.143256
2240,-0.0337468,-0.343711,-0.114828,411.676,2.56229,-59.1093,19.2312,19.2596,0.651497,0.00033784,-0.141451
2241,-0.0313194,-0.342958,-0.114789,411.856,2.5451,-59.0424,19.2549,19.2831,0.645015,0.000321364,-0.141829
2242,-0.0289349,-0.342208,-0.114737,412.036,2.52778,-58.9756,19.2786,19.3066,0.638597,0.00030569,-0.140216
2243,-0.0265927,-0.341458,-0.114671,412.216,2.51033,-58.9089,19.3023,19.3301,0.632243,0.000290782,-0.140343
2244,-0.024292,-0.340712,-0.114595,412.397,2.49277,-58.8422,19.326,19.3536,0.625952,0.0002766,-0.13858
2245,-0.0220328,-0.339968,-0.114507,412.578,2.4751,-58.7756,19.3497,19.3771,0.619723,0.00026311,-0.138925
2246,-0.0198147,-0.339227,-0.114409,412.759,2.45731,-58.709,19.3734,19.4007,0.613557,0.000250278,-0.137013
2247,-0.0176373,-0.338488,-0.114302,412.941,2.43941,-58.6425,19.3971,19.4242,0.607452,0.000238072,-0.137158
2248,-0.0155003,-0.337753,-0.114186,413.122,2.42142,-58.5761,19.4208,19.4477,0.601408,0.000226461,-0.135382
2249,-0.013403,-0.33702,-0.114063,413.305,2.40332,-58.5097,19.4445,19.4713,0.595424,0.000215416,-0.135627
2250,-0.0113451,-0.336291,-0.113932,413.487,2.38513,-58.4435,19.4681,19.4948,0.589499,0.00020491,-0.133717
2251,-0.00932671,-0.335564,-0.113794,413.669,2.36685,-58.3772,19.4918,19.5183,0.583633,0.000194917,-0.133782
2252,-0.00734705,-0.334842,-0.113651,413.852,2.34847,-58.3111,19.5155,19.5418,0.577826,0.000185411,-0.131892
2253,-0.00540577,-0.334122,-0.113502,414.035,2.33002,-58.245,19.5391,19.5654,0.572077,0.000176368,-0.132084
2254,-0.00350269,-0.333407,-0.113348,414.219,2.31148,-58.179,19.5628,19.5889,0.566385,0.000167766,-0.130076
2255,-0.00163759,-0.332694,-0.11319,414.402,2.29287,-58.1131,19.5864,19.6124,0.560749,0.000159584,-0.130205
2256,0.000190082,-0.331987,-0.113028,414.586,2.27418,-58.0473,19.61,19.6359,0.555169,0.000151801,-0.128224
2257,0.00198046,-0.331282,-0.112862,414.77,2.25542,-57.9815,19.6336,19.6594,0.549645,0.000144398,-0.128408
2258,0.00373415,-0.330582,-0.112693,414.955,2.2366,-57.9158,19.6572,19.6829,0.544176,0.000137356,-0.12631
2259,0.00545104,-0.329884,-0.112522,415.14,2.2177,-57.8502,19.6808,19.7064,0.538762,0.000130657,-0.126341
2260,0.00713165,-0.329193,-0.112347,415.325,2.19875,-57.7846,19.7044,19.7298,0.533401,0.000124284,-0.124393
2261,0.00877627,-0.328504,-0.112171,415.51,2.17974,-57.7192,19.728,19.7533,0.528093,0.000118223,-0.124531
2262,0.0103856,-0.32782,-0.111992,415.695,2.16067,-57.6538,19.7515,19.7768,0.522839,0.000112457,-0.122503
2263,0.0119589,-0.327139,-0.111812,415.881,2.14155,-57.5885,19.7751,19.8002,0.517636,0.000106973,-0.122408
2264,0.0134974,-0.326464,-0.11163,416.067,2.12238,-57.5232,19.7986,19.8236,0.512486,0.000101756,-0.120416
2265,0.0150012,-0.325792,-0.111447,416.254,2.10316,-57.4581,19.8221,19.8471,0.507387,9.67928e-05,-0.120425
2266,0.0164704,-0.325125,-0.111262,416.44,2.08389,-57.393,19.8456,19.8705,0.502338,9.20722e-05,-0.118329
2267,0.0179052,-0.324462,-0.111077,416.627,2.06459,-57.328,19.8691,19.8939,0.49734,8.75818e-05,-0.118518
2268,0.0193064,-0.323804,-0.11089,416.814,2.04524,-57.2631,19.8925,19.9173,0.492391,8.33104e-05,-0.116372
2269,0.0206736,-0.32315,-0.110703,417.002,2.02586,-57.1982,19.916,19.9406,0.487492,7.92473e-05,-0.116213
2270,0.0220075,-0.322501,-0.110515,417.19,2.00644,-57.1334,19.9394,19.964,0.482641,7.53823e-05,-0.114322
2271,0.0233086,-0.321856,-0.110326,417.378,1.98698,-57.0687,19.9628,19.9874,0.477839,7.17059e-05,-0.11426
2272,0.024577,-0.321216,-0.110137,417.566,1.9675,-57.0041,19.9862,20.0107,0.473084,6.82088e-05,-0.112086
2273,0.0258127,-0.320579,-0.109947,417.754,1.94798,-56.9396,20.0096,20.034,0.468377,6.48822e-05,-0.112231
2274,0.0270165,-0.319949,-0.109756,417.943,1.92844,-56.8751,20.033,20.0573,0.463716,6.17178e-05,-0.110141
2275,0.0281881,-0.319322,-0.109564,418.132,1.90887,-56.8107,20.0563,20.0806,0.459102,5.87078e-05,-0.11001
2276,0.0293284,-0.318701,-0.109372,418.322,1.88928,-56.7464,20.0797,20.1039,0.454534,5.58446e-05,-0.107929
2277,0.0304377,-0.318083,-0.109179,418.511,1.86967,-56.6822,20.103,20.1272,0.450012,5.3121e-05,-0.107904
2278,0.031516,-0.317472,-0.108985,418.701,1.85004,-56.618,20.1263,20.1504,0.445534,5.05303e-05,-0.105794
2279,0.0325636,-0.316864,-0.10879,418.891,1.83039,-56.5539,20.1496,20.1737,0.441101,4.80659e-05,-0.105934
2280,0.0335813,-0.316261,-0.108595,419.082,1.81073,-56.4899,20.1729,20.1969,0.436712,4.57217e-05,-0.103735
2281,0.0345688,-0.315663,-0.108398,419.272,1.79105,-56.426,20.1962,20.2201,0.432366,4.34918e-05,-0.103578
2282,0.0355267,-0.31507,-0.1082,419.463,1.77135,-56.3621,20.2194,20.2433,0.428064,4.13707e-05,-0.101646
2283,0.0364556,-0.314481,-0.108002,419.655,1.75165,-56.2984,20.2426,20.2665,0.423805,3.9353e-05,-0.101593
2284,0.0373559,-0.313898,-0.107802,419.846,1.73193,-56.2346,20.2659,20.2897,0.419588,3.74338e-05,-0.0994147
2285,0.0382273,-0.313319,-0.1076,420.038,1.71221,-56.171,20.2891,20.3128,0.415413,3.56081e-05,-0.0995401
2286,0.0390707,-0.312746,-0.107398,420.23,1.69247,-56.1074,20.3123,20.336,0.41128,3.38715e-05,-0.0973986
2287,0.0398861,-0.312176,-0.107193,420.422,1.67274,-56.044,20.3354,20.3591,0.407187,3.22195e-05,-0.0973259
2288,0.0406743,-0.311612,-0.106988,420.615,1.65299,-55.9805,20.3586,20.3822,0.403136,3.06482e-05,-0.0952308
2289,0.0414354,-0.311052,-0.10678,420.808,1.63324,-55.9172,20.3817,20.4053,0.399124,2.91534e-05,-0.0953227
2290,0.04217,-0.310498,-0.106571,421.001,1.61349,-55.8539,20.4048,20.4284,0.395153,2.77316e-05,-0.0931575
2291,0.042878,-0.309948,-0.10636,421.194,1.59374,-55.7907,20.428,20.4515,0.391221,2.63791e-05,-0.0931858
2292,0.0435602,-0.309404,-0.106147,421.388,1.57399,-55.7276,20.4511,20.4745,0.387329,2.50926e-05,-0.0910583
2293,0.0442169,-0.308863,-0.105932,421.582,1.55424,-55.6645,20.4741,20.4976,0.383475,2.38688e-05,-0.0912262
2294,0.0448486,-0.308328,-0.105715,421.776,1.53449,-55.6015,20.4972,20.5206,0.379659,2.27047e-05,-0.0890496
2295,0.0454553,-0.307797,-0.105496,421.97,1.51474,-55.5386,20.5202,20.5436,0.375881,2.15974e-05,-0.0889927
2296,0.0460377,-0.307272,-0.105274,422.165,1.495,-55.4757,20.5433,20.5666,0.372141,2.05441e-05,-0.0870262
2297,0.0465962,-0.306751,-0.105051,422.36,1.47526,-55.4129,20.5663,20.5896,0.368438,1.95421e-05,-0.0871116
2298,0.0471314,-0.306235,-0.104824,422.555,1.45552,-55.3502,20.5893,20.6126,0.364772,1.85891e-05,-0.0849821
2299,0.0476431,-0.305723,-0.104596,422.751,1.43579,-55.2875,20.6123,20.6355,0.361143,1.76825e-05,-0.0850467
2300,0.0481322,-0.305218,-0.104365,422.946,1.41607,-55.2249,20.6353,20.6585,0.357549,1.68201e-05,-0.0829495
2301,0.0485989,-0.304715,-0.104131,423.142,1.39636,-55.1624,20.6582,20.6814,0.353992,1.59998e-05,-0.083178
2302,0.0490438,-0.304219,-0.103895,423.339,1.37666,-55.0999,20.6812,20.7043,0.350469,1.52194e-05,-0.0810543
2303,0.0494669,-0.303726,-0.103656,423.535,1.35696,-55.0375,20.7041,20.7272,0.346982,1.44772e-05,-0.0810247
2304,0.049869,-0.303239,-0.103415,423.732,1.33727,-54.9751,20.727,20.7501,0.34353,1.37711e-05,-0.0791214
2305,0.0502505,-0.302755,-0.103171,423.929,1.3176,-54.9129,20.75,20.773,0.340111,1.30995e-05,-0.07924
2306,0.0506119,-0.302278,-0.102924,424.126,1.29794,-54.8506,20.7728,20.7959,0.336727,1.24606e-05,-0.0771292
2307,0.0509531,-0.301803,-0.102675,424.324,1.27828,-54.7885,20.7957,20.8187,0.333377,1.18529e-05,-0.0773063
2308,0.0512749,-0.301335,-0.102423,424.522,1.25865,-54.7264,20.8186,20.8416,0.33006,1.12748e-05,-0.0753138
2309,0.0515774,-0.300869,-0.102168,424.72,1.23902,-54.6643,20.8414,20.8644,0.326775,1.0725e-05,-0.0754904
2310,0.0518616,-0.30041,-0.101911,424.918,1.21941,-54.6023,20.8643,20.8872,0.323524,1.02019e-05,-0.0733425
2311,0.0521274,-0.299953,-0.101651,425.117,1.19981,-54.5404,20.8871,20.9101,0.320305,9.70434e-06,-0.0735657
2312,0.0523753,-0.299503,-0.101388,425.316,1.18023,-54.4785,20.9099,20.9328,0.317118,9.23105e-06,-0.0717204
2313,0.0526054,-0.299055,-0.101123,425.515,1.16067,-54.4167,20.9327,20.9556,0.313962,8.78085e-06,-0.0717435
2314,0.052819,-0.298614,-0.100856,425.714,1.14112,-54.355,20.9555,20.9784,0.310838,8.3526e-06,-0.0697896
2315,0.0530157,-0.298175,-0.100586,425.914,1.12158,-54.2933,20.9783,21.0012,0.307746,7.94524e-06,-0.0701081
2316,0.0531961,-0.297742,-0.100314,426.114,1.10207,-54.2316,21.0011,21.0239,0.304683,7.55775e-06,-0.0680477
2317,0.0533604,-0.297311,-0.100039,426.314,1.08257,-54.17,21.0238,21.0466,0.301652,7.18915e-06,-0.0681571
2318,0.0535092,-0.296887,-0.0997618,426.515,1.06309,-54.1085,21.0466,21.0694,0.29865,6.83853e-06,-0.0663536
2319,0.0536429,-0.296465,-0.0994828,426.715,1.04363,-54.047,21.0693,21.0921,0.295679,6.50501e-06,-0.0665855
2320,0.0537621,-0.296048,-0.0992014,426.916,1.02419,-53.9856,21.092,21.1148,0.292737,6.18776e-06,-0.0646541
2321,0.0538664,-0.295635,-0.0989181,427.118,1.00477,-53.9242,21.1147,21.1375,0.289824,5.88598e-06,-0.0648718
2322,0.0539568,-0.295227,-0.0986328,427.319,0.98537,-53.8628,21.1374,21.1602,0.28694,5.59892e-06,-0.0628673
2323,0.0540336,-0.294821,-0.0983456,427.521,0.96599,-53.8016,21.1601,21.1828,0.284085,5.32585e-06,-0.0632412
2324,0.054097,-0.294421,-0.0980566,427.723,0.946631,-53.7403,21.1827,21.2055,0.281258,5.06611e-06,-0.0614138
2325,0.0541471,-0.294023,-0.097766,427.925,0.927293,-53.6791,21.2054,21.2281,0.27846,4.81903e-06,-0.0615684
2326,0.0541848,-0.29363,-0.0974737,428.127,0.907978,-53.618,21.2281,21.2508,0.275689,4.58401e-06,-0.0596617
2327,0.0542103,-0.293241,-0.0971801,428.33,0.888684,-53.5569,21.2507,21.2734,0.272946,4.36044e-06,-0.0599513
2328,0.0542236,-0.292856,-0.0968849,428.533,0.869414,-53.4959,21.2733,21.296,0.27023,4.14778e-06,-0.0581563
2329,0.0542251,-0.292473,-0.0965886,428.736,0.850166,-53.4349,21.2959,21.3186,0.267541,3.94549e-06,-0.058486
2330,0.0542156,-0.292096,-0.096291,428.94,0.830942,-53.3739,21.3185,21.3412,0.264879,3.75307e-06,-0.0565895
2331,0.0541946,-0.291721,-0.0959925,429.144,0.811742,-53.313,21.3411,21.3638,0.262243,3.57003e-06,-0.056893
2332,0.054163,-0.291351,-0.0956929,429.348,0.792565,-53.2521,21.3637,21.3864,0.259634,3.39592e-06,-0.0550049
2333,0.054121,-0.290983,-0.0953926,429.552,0.773414,-53.1913,21.3863,21.409,0.257051,3.23029e-06,-0.0555004
2334,0.054069,-0.29062,-0.0950914,429.756,0.754287,-53.1305,21.4088,21.4315,0.254493,3.07275e-06,-0.0536376
2335,0.0540067,-0.29026,-0.0947898,429.961,0.735185,-53.0698,21.4314,21.4541,0.251961,2.92289e-06,-0.0538277
2336,0.0539349,-0.289904,-0.0944876,430.166,0.716109,-53.0091,21.4539,21.4766,0.249454,2.78034e-06,-0.0521581
2337,0.053854,-0.28955,-0.0941851,430.371,0.697058,-52.9484,21.4765,21.4991,0.246972,2.64474e-06,-0.052524
2338,0.053764,-0.289201,-0.0938822,430.577,0.678033,-52.8878,21.499,21.5216,0.244514,2.51576e-06,-0.0505632
2339,0.0536652,-0.288854,-0.0935793,430.783,0.659035,-52.8272,21.5215,21.5441,0.242081,2.39306e-06,-0.0510609
2340,0.0535577,-0.288511,-0.0932761,430.989,0.640063,-52.7667,21.544,21.5667,0.239672,2.27635e-06,-0.0494452
2341,0.0534416,-0.288171,-0.0929732,431.195,0.621119,-52.7062,21.5665,21.5891,0.237288,2.16533e-06,-0.0495747
2342,0.0533179,-0.287835,-0.0926704,431.401,0.602201,-52.6457,21.589,21.6116,0.234927,2.05973e-06,-0.0479431
2343,0.0531864,-0.287501,-0.092368,431.608,0.58331,-52.5853,21.6114,21.6341,0.232589,1.95927e-06,-0.0483392
2344,0.0530471,-0.287171,-0.0920658,431.815,0.564447,-52.5249,21.6339,21.6566,0.230275,1.86372e-06,-0.0464344
2345,0.0529005,-0.286843,-0.0917642,432.022,0.545612,-52.4645,21.6563,21.679,0.227983,1.77282e-06,-0.0469549
2346,0.0527466,-0.28652,-0.091463,432.23,0.526805,-52.4042,21.6788,21.7015,0.225715,1.68636e-06,-0.0453628
2347,0.0525855,-0.286198,-0.0911626,432.438,0.508026,-52.3439,21.7012,21.7239,0.223469,1.60412e-06,-0.0455709
2348,0.0524181,-0.285881,-0.090863,432.646,0.489275,-52.2837,21.7236,21.7463,0.221246,1.52588e-06,-0.0439295
2349,0.0522441,-0.285565,-0.0905643,432.854,0.470552,-52.2234,21.7461,21.7688,0.219044,1.45146e-06,-0.0444034
2350,0.0520637,-0.285254,-0.0902665,433.062,0.451859,-52.1633,21.7685,21.7912,0.216865,1.38068e-06,-0.0425431
2351,0.0518771,-0.284944,-0.0899697,433.271,0.433194,-52.1031,21.7909,21.8136,0.214707,1.31334e-06,-0.0430731
2352,0.0516844,-0.284638,-0.089674,433.48,0.414558,-52.043,21.8133,21.836,0.21257,1.24929e-06,-0.0414748
2353,0.0514858,-0.284334,-0.0893797,433.689,0.395952,-51.9829,21.8356,21.8584,0.210455,1.18836e-06,-0.0418105
2354,0.0512819,-0.284034,-0.0890865,433.899,0.377374,-51.9228,21.858,21.8807,0.208361,1.1304e-06,-0.0400968
2355,0.0510725,-0.283735,-0.0887947,434.109,0.358826,-51.8628,21.8804,21.9031,0.206288,1.07527e-06,-0.0406714
2356,0.0508578,-0.283441,-0.0885043,434.318,0.340307,-51.8028,21.9027,21.9255,0.204235,1.02283e-06,-0.0389404
2357,0.0506377,-0.283148,-0.0882154,434.529,0.321818,-51.7428,21.9251,21.9478,0.202203,9.72946e-07,-0.0393856
2358,0.0504128,-0.282859,-0.0879281,434.739,0.303359,-51.6829,21.9474,21.9702,0.200191,9.25495e-07,-0.0376811
2359,0.0501832,-0.282571,-0.0876424,434.95,0.284929,-51.623,21.9697,21.9925,0.198199,8.80358e-07,-0.0383129
2360,0.0499489,-0.282288,-0.0873583,435.161,0.266529,-51.5631,21.9921,22.0149,0.196227,8.37422e-07,-0.0365903
2361,0.0497098,-0.282005,-0.087076,435.372,0.248158,-51.5032,22.0144,22.0372,0.194275,7.96581e-07,-0.036995
2362,0.0494664,-0.281727,-0.0867954,435.583,0.229818,-51.4434,22.0367,22.0595,0.192342,7.57731e-07,-0.0354135
2363,0.0492189,-0.281449,-0.0865167,435.795,0.211507,-51.3836,22.059,22.0818,0.190428,7.20776e-07,-0.0360071
2364,0.0489674,-0.281176,-0.0862398,436.007,0.193226,-51.3238,22.0813,22.1041,0.188533,6.85623e-07,-0.0342143
2365,0.0487116,-0.280904,-0.0859648,436.219,0.174976,-51.264,22.1036,22.1264,0.186657,6.52185e-07,-0.0347415
2366,0.048452,-0.280635,-0.0856917,436.431,0.156754,-51.2043,22.1258,22.1487,0.1848,6.20378e-07,-0.033223
2367,0.0481885,-0.280368,-0.0854207,436.644,0.138563,-51.1446,22.1481,22.171,0.182961,5.90122e-07,-0.0337232
2368,0.0479219,-0.280105,-0.0851515,436.857,0.120402,-51.0849,22.1704,22.1932,0.181141,5.61341e-07,-0.0321032
2369,0.0476513,-0.279842,-0.0848845,437.07,0.10227,-51.0252,22.1926,22.2155,0.179338,5.33964e-07,-0.0326849
2370,0.0473775,-0.279584,-0.0846194,437.283,0.0841686,-50.9656,22.2149,22.2378,0.177554,5.07922e-07,-0.0309019
2371,0.0471005,-0.279326,-0.0843564,437.497,0.0660965,-50.906,22.2371,22.26,0.175787,4.83151e-07,-0.0315411
2372,0.0468201,-0.279072,-0.0840955,437.711,0.048054,-50.8464,22.2593,22.2823,0.174038,4.59587e-07,-0.0300823
2373,0.0465365,-0.278819,-0.0838367,437.925,0.0300412,-50.7868,22.2815,22.3045,0.172306,4.37173e-07,-0.0304626
2374,0.0462505,-0.27857,-0.0835801,438.139,0.0120578,-50.7272,22.3038,22.3267,0.170592,4.15852e-07,-0.0289152
2375,0.0459614,-0.278321,-0.0833256,438.354,-0.00589619,-50.6677,22.326,22.349,0.168894,3.9557e-07,-0.0295854
2376,0.0456696,-0.278076,-0.0830731,438.568,-0.0238209,-50.6082,22.3482,22.3712,0.167214,3.76278e-07,-0.0278534
2377,0.0453751,-0.277832,-0.0828228,438.784,-0.0417163,-50.5487,22.3704,22.3934,0.16555,3.57927e-07,-0.0284143
2378,0.0450778,-0.277592,-0.0825746,438.999,-0.0595827,-50.4892,22.3925,22.4156,0.163903,3.40471e-07,-0.0269399
2379,0.0447782,-0.277353,-0.0823287,439.214,-0.07742,-50.4297,22.4147,22.4378,0.162272,3.23866e-07,-0.0275458
2380,0.0444766,-0.277117,-0.0820847,439.43,-0.0952286,-50.3703,22.4369,22.46,0.160657,3.08071e-07,-0.0259961
2381,0.0441722,-0.276881,-0.081843,439.646,-0.113008,-50.3108,22.4591,22.4822,0.159059,2.93046e-07,-0.0265516
2382,0.0438659,-0.27665,-0.0816034,439.862,-0.13076,-50.2514,22.4812,22.5044,0.157476,2.78754e-07,-0.0248862
2383,0.0435577,-0.276419,-0.081366,440.079,-0.148483,-50.192,22.5034,22.5265,0.155909,2.65159e-07,-0.0255466
2384,0.0432471,-0.276191,-0.0811305,440.295,-0.166177,-50.1327,22.5255,22.5487,0.154358,2.52227e-07,-0.0241205
2385,0.0429346,-0.275964,-0.0808974,440.512,-0.183844,-50.0733,22.5477,22.5709,0.152822,2.39926e-07,-0.0246338
2386,0.0426207,-0.275741,-0.0806662,440.729,-0.201482,-50.0139,22.5698,22.593,0.151301,2.28224e-07,-0.0230537
2387,0.0423047,-0.275518,-0.0804373,440.947,-0.219093,-49.9546,22.5919,22.6152,0.149796,2.17094e-07,-0.0238643
2388,0.0419873,-0.275299,-0.0802102,441.164,-0.236676,-49.8953,22.6141,22.6373,0.148305,2.06506e-07,-0.022237
2389,0.041668,-0.27508,-0.0799853,441.382,-0.254232,-49.836,22.6362,22.6594,0.14683,1.96434e-07,-0.0227009
2390,0.0413471,-0.274865,-0.0797625,441.6,-0.271761,-49.7767,22.6583,22.6816,0.145369,1.86854e-07,-0.0213939
2391,0.0410252,-0.27465,-0.0795418,441.819,-0.289262,-49.7174,22.6804,22.7037,0.143922,1.77741e-07,-0.0219546
2392,0.040702,-0.274439,-0.079323,442.037,-0.306737,-49.6581,22.7025,22.7258,0.14249,1.69073e-07,-0.0203762
2393,0.0403773,-0.274227,-0.0791063,442.256,-0.324186,-49.5989,22.7246,22.7479,0.141072,1.60827e-07,-0.0211891
2394,0.0400515,-0.27402,-0.0788914,442.475,-0.341607,-49.5397,22.7467,22.77,0.139669,1.52983e-07,-0.0196472
2395,0.0397243,-0.273812,-0.0786787,442.695,-0.359003,-49.4804,22.7687,22.7921,0.138279,1.45522e-07,-0.0201833
2396,0.0393961,-0.273609,-0.0784679,442.914,-0.376373,-49.4212,22.7908,22.8142,0.136903,1.38425e-07,-0.0187653
2397,0.0390674,-0.273405,-0.078259,443.134,-0.393717,-49.362,22.8129,22.8363,0.135541,1.31674e-07,-0.0194626
2398,0.0387375,-0.273205,-0.0780521,443.354,-0.411036,-49.3028,22.835,22.8584,0.134192,1.25252e-07,-0.017848
2399,0.0384068,-0.273005,-0.0778471,443.574,-0.428329,-49.2436,22.857,22.8805,0.132857,1.19144e-07,-0.0186455
2400,0.0380753,-0.272808,-0.0776439,443.795,-0.445598,-49.1844,22.8791,22.9026,0.131535,1.13333e-07,-0.0172298
2401,0.0377429,-0.272611,-0.0774427,444.015,-0.462841,-49.1253,22.9011,22.9246,0.130226,1.07806e-07,-0.0178163
2402,0.0374103,-0.272418,-0.0772433,444.236,-0.48006,-49.0661,22.9231,22.9467,0.12893,1.02548e-07,-0.016299
2403,0.0370772,-0.272225,-0.0770458,444.457,-0.497255,-49.0069,22.9452,22.9687,0.127648,9.75465e-08,-0.0170296
2404,0.0367433,-0.272035,-0.07685,444.679,-0.514426,-48.9478,22.9672,22.9908,0.126377,9.27891e-08,-0.015615
2405,0.0364089,-0.271846,-0.0766562,444.9,-0.531572,-48.8887,22.9892,23.0128,0.12512,8.82637e-08,-0.0163458
2406,0.0360745,-0.271659,-0.0764641,445.122,-0.548696,-48.8295,23.0112,23.0349,0.123875,8.3959e-08,-0.0147924
2407,0.0357396,-0.271472,-0.0762738,445.344,-0.565796,-48.7704,23.0333,23.0569,0.122642,7.98643e-08,-0.0155494
2408,0.0354044,-0.271289,-0.0760853,445.567,-0.582873,-48.7113,23.0553,23.0789,0.121422,7.59693e-08,-0.0141133
2409,0.035069,-0.271106,-0.0758985,445.789,-0.599927,-48.6522,23.0773,23.101,0.120214,7.22642e-08,-0.0149007
2410,0.0347338,-0.270926,-0.0757135,446.012,-0.616959,-48.5931,23.0993,23.123,0.119018,6.87398e-08,-0.0133122
2411,0.0343983,-0.270746,-0.0755302,446.235,-0.633968,-48.534,23.1212,23.145,0.117834,6.53873e-08,-0.0140699
2412,0.0340628,-0.270569,-0.0753485,446.458,-0.650956,-48.4749,23.1432,23.167,0.116661,6.21984e-08,-0.0127429
2413,0.0337272,-0.270392,-0.0751687,446.682,-0.667921,-48.4158,23.1652,23.189,0.1155,5.91649e-08,-0.0134346
2414,0.0333922,-0.270218,-0.0749905,446.905,-0.684865,-48.3567,23.1872,23.211,0.114351,5.62794e-08,-0.0119773
2415,0.033057,-0.270044,-0.074814,447.129,-0.701788,-48.2977,23.2092,23.233,0.113213,5.35346e-08,-0.0128152
2416,0.0327222,-0.269873,-0.0746391,447.353,-0.71869,-48.2386,23.2311,23.255,0.112087,5.09237e-08,-0.0112904
2417,0.0323876,-0.269701,-0.0744659,447.578,-0.735572,-48.1795,23.2531,23.277,0.110971,4.84401e-08,-0.0120387
2418,0.0320532,-0.269533,-0.0742943,447.803,-0.752433,-48.1204,23.275,23.299,0.109867,4.60777e-08,-0.0106596
2419,0.0317192,-0.269365,-0.0741245,448.027,-0.769273,-48.0614,23.297,23.3209,0.108774,4.38305e-08,-0.0115208
2420,0.031386,-0.2692,-0.0739561,448.252,-0.786094,-48.0023,23.3189,23.3429,0.107692,4.16928e-08,-0.0100429
2421,0.0310528,-0.269034,-0.0737894,448.478,-0.802895,-47.9433,23.3409,23.3649,0.10662,3.96594e-08,-0.0107236
2422,0.0307202,-0.268871,-0.0736244,448.703,-0.819677,-47.8842,23.3628,23.3868,0.105559,3.77252e-08,-0.00940206
2423,0.0303884,-0.268709,-0.073461,448.929,-0.83644,-47.8252,23.3847,23.4088,0.104509,3.58853e-08,-0.0102567
2424,0.0300572,-0.268549,-0.073299,449.155,-0.853184,-47.7661,23.4066,23.4307,0.103469,3.41352e-08,-0.0087416
2425,0.0297265,-0.268388,-0.0731387,449.381,-0.869909,-47.707,23.4286,23.4527,0.10244,3.24704e-08,-0.00951253
2426,0.0293963,-0.268231,-0.07298,449.608,-0.886616,-47.648,23.4505,23.4746,0.10142,3.08868e-08,-0.00819738
2427,0.029067,-0.268073,-0.0728229,449.835,-0.903305,-47.5889,23.4724,23.4966,0.100411,2.93804e-08,-0.00904609
2428,0.0287389,-0.267918,-0.0726673,450.061,-0.919976,-47.5299,23.4943,23.5185,0.099412,2.79475e-08,-0.00764061
2429,0.028411,-0.267763,-0.0725133,450.289,-0.93663,-47.4708,23.5162,23.5404,0.0984229,2.65845e-08,-0.00837152
2430,0.0280841,-0.26761,-0.0723608,450.516,-0.953266,-47.4118,23.5381,23.5623,0.0974435,2.5288e-08,-0.00698971
